Numeración;Puesto Institucional ;Régimen laboral al que pertenece ;Número de partida presupuestaria;Grado jerárquico o escala al que pertenece el puesto;Remuneración mensual unificada;Remuneración unificada (anual);Décimo Tercera Remuneración;Décima Cuarta Remuneración;Horas suplementarias y extraordinarias;Encargos y subrogaciones;Total ingresos adicionales
973;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7984;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
974;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);4024;Uep Nivel Profesional Apoyo Tecnico A4;817;9804;68.08;39.17;0;0;107.25
975;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7890;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
976;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8017;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
977;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8049;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
978;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8043;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
979;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7932;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
980;Tecnico Docente;3.Otros Regimenes Especiales;8187;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
981;Tecnico/A de Laboratorio Tiempo Completo;3.Otros Regimenes Especiales;8086;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
982;Tecnico/A de Laboratorio 1 Tiempo Completo;3.Otros Regimenes Especiales;8102;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
983;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7933;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
984;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7877;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
985;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7934;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
986;Tecnico/A de Investigacion Tiempo Completo;3.Otros Regimenes Especiales;8062;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
987;Analista de Contratacion Publica 2 de la Ugips;1.Servicio Civil Publico (Losep);4048;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;110.25;0;267.09
988;Tecnico Docente;3.Otros Regimenes Especiales;8158;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
989;Tecnico/A de Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8118;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
990;Tecnico Docente;3.Otros Regimenes Especiales;8193;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
991;Especialista Operaciones E Infraestructura Tecnologica;1.Servicio Civil Publico (Losep);4037;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
992;Tecnico/A de Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8120;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
993;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8057;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
994;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8031;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
995;Responsable de Planificacion Institucional;1.Servicio Civil Publico (Losep);4041;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
996;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7968;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
997;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8103;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
998;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8038;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
999;Asistente de Innovacion y Vinculacion;1.Servicio Civil Publico (Losep);4061;Uep Nivel Profesional A3;986;11832;82.17;39.17;0;0;121.34
1000;Asistente Comercial;1.Servicio Civil Publico (Losep);4018;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
1001;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7988;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
1002;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7971;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
1003;Tecnico/A de Investigacion Tiempo Completo;3.Otros Regimenes Especiales;8071;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1004;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8039;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1005;Tecnico/A de Investigacion Tiempo Completo;3.Otros Regimenes Especiales;8069;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1006;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7935;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1007;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7967;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1008;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7963;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1009;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7874;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1010;Tecnico Docente;3.Otros Regimenes Especiales;8185;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1011;Especialista de Procesos y Servicios Institucionales;1.Servicio Civil Publico (Losep);4029;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
1012;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7883;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1013;Tecnico Docente;3.Otros Regimenes Especiales;8208;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1014;Tecnico Docente;3.Otros Regimenes Especiales;8194;Personal De Apoyo (Universidades);1,212.00;14544;101;39.17;0;0;140.17
1015;Tecnico/A Docente Tiempo Parcial;3.Otros Regimenes Especiales;8077;Personal De Apoyo (Universidades);515.85;6190.2;42.99;39.17;0;0;82.16
1016;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7913;Profesor Universitario;638.17;7658.04;53.18;39.17;0;0;92.35
1017;Tecnico Docente;3.Otros Regimenes Especiales;8200;Personal De Apoyo (Universidades);1,675.00;20100;139.58;39.17;0;0;178.75
1018;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8033;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1019;Tecnico Docente;3.Otros Regimenes Especiales;8191;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1020;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7905;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
1021;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7973;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1022;Tecnico/A Docente Tiempo Parcial;3.Otros Regimenes Especiales;8075;Personal De Apoyo (Universidades);515.85;6190.2;42.99;39.17;0;0;82.16
1023;Tecnico/A de Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8125;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1024;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8087;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1025;Responsable de Infraestructura;1.Servicio Civil Publico (Losep);4027;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
1026;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7942;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
1027;Analista de Talento Humano 1;1.Servicio Civil Publico (Losep);4058;Uep Nivel Profesional A3;1,212.00;14544;101;39.17;151.5;0;291.67
1028;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8032;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1029;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7940;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
1030;Tecnico de Laboratorio;3.Otros Regimenes Especiales;8198;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1031;Responsable de Servicios Generales;1.Servicio Civil Publico (Losep);4044;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
1032;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8104;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1033;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7956;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
1034;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7915;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1035;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8105;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1036;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7960;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1037;Tecnico Docente;3.Otros Regimenes Especiales;8190;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1038;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8078;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1039;Tecnico/A Docente Tiempo Parcial;3.Otros Regimenes Especiales;8055;Personal De Apoyo (Universidades);515.85;6190.2;42.99;39.17;0;0;82.16
1040;Tecnico Docente;3.Otros Regimenes Especiales;8179;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1041;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7961;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1042;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8034;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1043;Tecnico Docente;3.Otros Regimenes Especiales;8207;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1044;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8173;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1045;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7936;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1046;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8106;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1047;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7950;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1048;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8082;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1049;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7985;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1050;Tecnico Docente;3.Otros Regimenes Especiales;8134;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1051;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8051;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1052;Tecnico/A de Investigacion Tiempo Completo;3.Otros Regimenes Especiales;8053;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1053;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8046;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1054;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7944;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
1055;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7898;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1056;Tecnico de Laboratorio 4;3.Otros Regimenes Especiales;8205;Personal De Apoyo (Universidades);1,412.00;16944;117.67;39.17;0;0;156.84
1057;Asistente Administrativo Cec;1.Servicio Civil Publico (Losep);4019;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
1058;Tecnico/A de Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8124;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1059;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8048;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1060;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8042;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1061;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8140;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1062;Tecnico Docente;3.Otros Regimenes Especiales;8180;Personal De Apoyo (Universidades);1,675.00;20100;139.58;39.17;0;0;178.75
1063;Tecnico Docente;3.Otros Regimenes Especiales;8210;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1064;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7949;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1065;Especialista de Desarrollo de Soluciones Informaticas;1.Servicio Civil Publico (Losep);4032;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
1066;Tecnico Docente;3.Otros Regimenes Especiales;8181;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1067;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7900;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1068;Analista de Laboratorios 2;1.Servicio Civil Publico (Losep);4051;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
1069;Analista de la Informacion Institucional 2;1.Servicio Civil Publico (Losep);4030;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
1070;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7974;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1071;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7975;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1072;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8107;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1073;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8041;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
1074;Tecnico Docente;3.Otros Regimenes Especiales;8199;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1075;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7966;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1076;Tecnico Docente;3.Otros Regimenes Especiales;8183;Personal De Apoyo (Universidades);1,675.00;20100;139.58;39.17;0;0;178.75
1077;Asesor 2;1.Servicio Civil Publico (Losep);107;Nivel Jerarquico Superior 5 Dec.624;3,247.00;38964;270.58;39.17;0;0;309.75
1078;Tecnico Docente;3.Otros Regimenes Especiales;8184;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1079;Tecnico/A de Investigacion Tiempo Completo;3.Otros Regimenes Especiales;8064;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1080;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8108;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1081;Tecnico de Investigacion;3.Otros Regimenes Especiales;8147;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1082;Tecnico Docente;3.Otros Regimenes Especiales;8182;Personal De Apoyo (Universidades);1,412.00;16944;117.67;39.17;0;0;156.84
1083;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8144;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1084;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8019;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1085;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8027;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
1086;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);4026;Uep Nivel Profesional Apoyo Tecnico A4;817;9804;68.08;39.17;0;0;107.25
1087;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8058;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1088;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8109;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1089;Asesor 2;1.Servicio Civil Publico (Losep);105;Nivel Jerarquico Superior 5 Dec.624;3,247.00;38964;270.58;39.17;0;0;309.75
1090;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7895;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1091;Tecnico de Investigacion;3.Otros Regimenes Especiales;8148;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1092;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7981;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
1093;Tecnico/A de Laboratorio 1 Tiempo Completo;3.Otros Regimenes Especiales;8167;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1094;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8037;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1095;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7994;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
1096;Responsable Juridico de Bienestar Politecnico;1.Servicio Civil Publico (Losep);4043;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
1097;Responsable de Servicios y Soporte Al Usuario;1.Servicio Civil Publico (Losep);4031;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
1098;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7947;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1099;Responsable de Seguimiento y Evaluacion;1.Servicio Civil Publico (Losep);4042;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
1100;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7993;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
1101;Especialista de Desarrollo de Soluciones Informaticas;1.Servicio Civil Publico (Losep);4049;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
1102;Tecnico Docente;3.Otros Regimenes Especiales;8203;Personal De Apoyo (Universidades);1,212.00;14544;101;39.17;0;0;140.17
1103;Tecnico/A Docente Tiempo Parcial;3.Otros Regimenes Especiales;8076;Personal De Apoyo (Universidades);515.85;6190.2;42.99;39.17;0;0;82.16
1104;Tecnico Docente;3.Otros Regimenes Especiales;8202;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1105;Tecnico/A Docente Tiempo Parcial;3.Otros Regimenes Especiales;8159;Personal De Apoyo (Universidades);515.85;6190.2;42.99;39.17;0;0;82.16
1106;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8110;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1107;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7893;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1108;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8142;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1109;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7873;Profesor Universitario;1,021.07;12252.84;85.09;39.17;0;0;124.26
1110;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7910;Profesor Universitario;893.44;10721.28;74.45;39.17;0;0;113.62
1111;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8139;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1112;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8111;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1113;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8112;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1114;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8059;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1115;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8137;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1116;Tecnico Docente;3.Otros Regimenes Especiales;8196;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1117;Tecnico/A de Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8163;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1118;Analista de Produccion 1;1.Servicio Civil Publico (Losep);4059;Uep Nivel Profesional A3;1,212.00;14544;101;39.17;0;0;140.17
1119;Responsable de Medicina General;1.Servicio Civil Publico (Losep);3;Servidor Publico 8 De La Salud;1,760.00;21120;146.67;39.17;0;0;185.84
1120;Asistente de Tecnologias de la Informacion y Comunicaciones.;1.Servicio Civil Publico (Losep);4022;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
1121;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8113;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1122;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7970;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1123;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8136;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1124;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7948;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1125;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7951;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1126;Tecnico Docente;3.Otros Regimenes Especiales;8209;Personal De Apoyo (Universidades);1,212.00;14544;101;39.17;0;0;140.17
1127;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8023;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
1128;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);4020;Uep Nivel Profesional Apoyo Tecnico A4;817;9804;68.08;39.17;0;0;107.25
1129;Tecnico/A de Laboratorio 1 Tiempo Completo;3.Otros Regimenes Especiales;8146;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1130;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8114;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1131;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7912;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
1132;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7896;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1133;Tecnico de Investigacion;3.Otros Regimenes Especiales;8131;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1134;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7884;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
1135;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8015;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1136;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7881;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1137;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8035;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1138;Tecnico Docente;3.Otros Regimenes Especiales;8192;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1139;Tecnico Docente;3.Otros Regimenes Especiales;8197;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
1140;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7916;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
1141;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7965;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1142;Tecnico Docente;3.Otros Regimenes Especiales;8206;Personal De Apoyo (Universidades);1,675.00;20100;139.58;39.17;0;0;178.75
1143;Tecnico/A de Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8119;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1144;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8030;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
1145;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8024;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
1146;Especialista de Procesos y Servicios Institucionales;1.Servicio Civil Publico (Losep);4028;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
1147;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7902;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
1148;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8036;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
1149;Tecnico/A de Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8117;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
1150;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7908;Profesor Universitario;893.44;10721.28;74.45;39.17;0;0;113.62
1151;Analista de Vinculacion 2;1.Servicio Civil Publico (Losep);4046;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
1152;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7914;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
1153;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8045;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
