Numeración;Puesto Institucional;Régimen laboral al que pertenece;Número de partida presupuestaria;Grado jerárquico o escala al que pertenece el puesto;Remuneración mensual unificada;Remuneración unificada (anual);Décimo Tercera Remuneración;Décima Cuarta Remuneración;Horas suplementarias y extraordinarias;Encargos y subrogaciones;Total ingresos adicionales
187;Gestor Cultural;1.Servicio Civil Publico (Losep);15627;Uep Nivel Profesional A3;1105.69;13268.28;92.14;40.17;0;0;132.31
188;Rector/A;3.Otros Regimenes Especiales;185;Autoridad Universitaria;5000;60000;416.67;40.17;0;0;456.84
189;Profesor Principal 1 Tiempo Parcial;3.Otros Regimenes Especiales;10070;Personal Academico Principal;2236.68;26840.16;186.39;40.17;0;0;226.56
190;Jefe De Departamento;3.Otros Regimenes Especiales;8;Autoridad Universitaria;3996.04;47952.48;333;40.17;0;0;373.17
191;Conserje Externo;2.Codigo Del Trabajo;10600;Nivel 1;640.18;7682.16;53.35;40.17;0;0;93.52
192;Jardinero;2.Codigo Del Trabajo;20383;Nivel 1;561;6732;46.75;40.17;0;0;86.92
193;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;11820;Personal Academico Agregado;3744.70;44936.4;312.06;40.17;0;0;352.23
194;Secretaria Ejecutiva 2;1.Servicio Civil Publico (Losep);15873;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
195;Analista De Redes De Monitoreo Geofisico 3;1.Servicio Civil Publico (Losep);15882;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
196;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8591;Profesor Universitario;1212.52;14550.24;101.04;40.17;0;0;141.21
197;Profesional;1.Servicio Civil Publico (Losep);14090;Profesional;923.82;11085.84;76.99;40.17;0;0;117.16
198;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);16034;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
199;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;11845;Personal Academico Agregado;4346.97;52163.64;362.25;40.17;0;0;402.42
200;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12705;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
201;Secretaria Ejecutiva 2;1.Servicio Civil Publico (Losep);15565;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
202;Especialista De Manejo Informatico Y Datos De Talento Humano;1.Servicio Civil Publico (Losep);4175;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
203;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8791;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
204;Auxiliar De Ingenieria;2.Codigo Del Trabajo;20423;Nivel 6;773;9276;64.42;40.17;0;0;104.59
205;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;10040;Personal Academico Principal;2552.68;30632.16;212.72;40.17;0;0;252.89
206;Analista De Laboratorios 2;1.Servicio Civil Publico (Losep);15638;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
207;Asistente De Laboratorio De Ensayo;1.Servicio Civil Publico (Losep);15880;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
208;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8673;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
209;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;13200;Personal Academico Principal;2552.68;30632.16;212.72;40.17;0;0;252.89
210;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8610;Profesor Universitario;1212.52;14550.24;101.04;40.17;0;0;141.21
211;Especialista Juridico Cec;1.Servicio Civil Publico (Losep);16062;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
212;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8631;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
213;Responsable De Administracion Del Hpc;1.Servicio Civil Publico (Losep);4171;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
214;Especialista De Laboratorio De Ensayos 1;1.Servicio Civil Publico (Losep);15918;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
215;Analista De Sismologia Y Vulcanologia 2;1.Servicio Civil Publico (Losep);4114;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
216;Jardinero;2.Codigo Del Trabajo;105;Nivel 1;561;6732;46.75;40.17;0;0;86.92
217;Analista De Evaluacion Y Aseguramiento De La Conformidad;1.Servicio Civil Publico (Losep);15998;Uep Nivel Profesional A3;1212;14544;101;40.17;0;0;141.17
218;Responsable De Asistencia Academica;1.Servicio Civil Publico (Losep);16069;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
219;Responsable De Medicina General;1.Servicio Civil Publico (Losep);8;Servidor Publico 8 De La Salud;1760;21120;146.67;40.17;0;0;186.84
220;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8657;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
221;Asistente Academico;1.Servicio Civil Publico (Losep);15749;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
222;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8554;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
223;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8689;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
224;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8684;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
225;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8670;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
226;Asistente De Innovacion Y Vinculacion;1.Servicio Civil Publico (Losep);4179;Uep Nivel Profesional A3;986;11832;82.17;40.17;0;0;122.34
227;Tecnico De Archivo;1.Servicio Civil Publico (Losep);15554;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;40.17;0;0;115.25
228;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;11630;Personal Academico Principal;2552.68;30632.16;212.72;40.17;0;0;252.89
229;Asistente De Tecnologias De La Informacion Y Comunicaciones;1.Servicio Civil Publico (Losep);15964;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
230;Tecnico/A De Laboratorio 1 Tiempo Completo;3.Otros Regimenes Especiales;8814;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
231;Tecnico/A Docente 5 Tiempo Completo;3.Otros Regimenes Especiales;8828;Personal De Apoyo (Universidades);1676;20112;139.67;40.17;0;0;179.84
232;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8575;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
233;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8746;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
234;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;13010;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
235;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11660;Personal Academico Principal;4031.67;48380.04;335.97;40.17;0;0;376.14
236;Profesor Principal 3 Tiempo Completo;3.Otros Regimenes Especiales;11675;Personal Academico Principal;5000;60000;416.67;40.17;0;0;456.84
237;Especialista De Procesos 3;1.Servicio Civil Publico (Losep);15849;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
238;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;13000;Personal Academico Agregado;4346.97;52163.64;362.25;40.17;0;0;402.42
239;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;11705;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
240;Astrofisico;1.Servicio Civil Publico (Losep);15614;Uep Nivel Profesional A3;2641;31692;220.08;40.17;0;0;260.25
241;Profesor Agregado Tiempo Completo;3.Otros Regimenes Especiales;12380;Profesor Auxiliar;3343.82;40125.84;278.65;40.17;0;0;318.82
242;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8731;Profesor Universitario;1212.52;14550.24;101.04;40.17;0;0;141.21
243;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8589;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
244;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;11150;Personal Academico Principal;2552.68;30632.16;212.72;40.17;0;0;252.89
245;Oficinista;1.Servicio Civil Publico (Losep);15893;Uep Nivel Administrativo A5;733;8796;61.08;40.17;0;0;101.25
246;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12995;Profesor Auxiliar;3463.99;41567.88;288.67;40.17;0;0;328.84
247;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;11200;Profesor Agregado;3622.48;43469.76;301.87;40.17;0;12.45;354.49
248;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8812;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
249;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8548;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
250;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12910;Profesor Agregado;3622.48;43469.76;301.87;40.17;0;0;342.04
251;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;11395;Personal Academico Auxiliar;3125.27;37503.24;260.44;40.17;0;0;300.61
252;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8598;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
253;Analista De Desarrollo De Soluciones Informaticas 2;1.Servicio Civil Publico (Losep);4162;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
254;Guia De Museo;1.Servicio Civil Publico (Losep);15845;Uep Nivel Profesional A3;1212;14544;101;40.17;0;0;141.17
255;Auxiliar De Servicios;2.Codigo Del Trabajo;20381;Nivel 1;561;6732;46.75;40.17;0;0;86.92
256;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;12360;Personal Academico Principal;2552.68;30632.16;212.72;40.17;0;0;252.89
257;Especialista De Redes De Instrumentacion Del Geofisico;1.Servicio Civil Publico (Losep);4112;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
258;Tecnico/A De Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8533;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
259;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8613;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
260;Especialista De Tecnologias De La Información Y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15763;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
261;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12045;Profesor Agregado;4025.42;48305.04;335.45;40.17;0;0;375.62
262;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;11735;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
263;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12900;Personal Academico Agregado;3622.48;43469.76;301.87;40.17;0;0;342.04
264;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8776;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
265;Chofer;2.Codigo Del Trabajo;37809;Nivel 3;596;7152;49.67;40.17;66.96;0;156.8
266;Responsable De Marketing;1.Servicio Civil Publico (Losep);15725;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
267;Chofer;2.Codigo Del Trabajo;37819;Nivel 3;596;7152;49.67;40.17;0;0;89.84
268;Analista De Contratacion Publica 2 De La Ugips;1.Servicio Civil Publico (Losep);4178;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
269;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8700;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
270;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);15660;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
271;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8757;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
272;Referencista;1.Servicio Civil Publico (Losep);15945;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;40.17;0;0;115.25
273;Asistente Academico;1.Servicio Civil Publico (Losep);15667;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
274;Referencista;1.Servicio Civil Publico (Losep);16074;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;40.17;0;0;115.25
275;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8759;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
276;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;12245;Personal Academico Principal;2552.68;30632.16;212.72;40.17;0;0;252.89
277;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;12495;Personal Academico Principal;2552.68;30632.16;212.72;40.17;0;0;252.89
278;Tesorero Cec;1.Servicio Civil Publico (Losep);15975;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
279;Especialista Del Centro De Investigacion De La Vivienda;1.Servicio Civil Publico (Losep);15921;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
280;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;12655;Personal Academico Principal;2552.68;30632.16;212.72;40.17;0;0;252.89
281;Responsable De Vigilancia Termica Y Visual;1.Servicio Civil Publico (Losep);4131;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
282;Profesor Titular Principal De Escalafon Previo Tiempo Parcial;3.Otros Regimenes Especiales;11335;Personal Academico Principal;1713.18;20558.16;142.77;40.17;0;0;182.94
283;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8582;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
284;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;13350;Personal Academico Principal;4528.09;54337.08;377.34;40.17;0;0;417.51
285;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;13145;Profesor Auxiliar;3343.82;40125.84;278.65;40.17;0;0;318.82
286;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11700;Personal Academico Principal;4528.09;54337.08;377.34;40.17;0;0;417.51
287;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;12435;Profesor Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
288;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;13290;Personal Academico Principal;4125.9;49510.8;343.83;40.17;0;0;384
289;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;12155;Personal Academico Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
290;Profesor Principal 3 Tiempo Completo;3.Otros Regimenes Especiales;12865;Personal Academico Principal;5000;60000;416.67;40.17;0;0;456.84
291;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;12055;Profesor Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
292;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;10145;Personal Academico Principal;4391.2;52694.4;365.93;40.17;0;0;406.1
293;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;13320;Personal Academico Principal;3956.48;47477.76;329.71;40.17;0;0;369.88
294;Secretaria Ejecutiva 1;1.Servicio Civil Publico (Losep);15538;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;40.17;0;0;115.25
295;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12375;Profesor Principal;4074.27;48891.24;339.52;40.17;0;0;379.69
296;Profesor Principal 1 Tiempo Parcial;3.Otros Regimenes Especiales;12945;Personal Academico Principal;1648.08;19776.96;137.34;40.17;0;0;177.51
297;Responsable Musical;1.Servicio Civil Publico (Losep);4166;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
298;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;11720;Profesor Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
299;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11650;Personal Academico Principal;4041.29;48495.48;336.77;40.17;0;0;376.94
300;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;12630;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
301;Secretaria;1.Servicio Civil Publico (Losep);15546;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
302;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11090;Personal Academico Principal;4528.09;54337.08;377.34;40.17;0;0;417.51
303;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;12780;Personal Academico Principal;4386.70;52640.4;365.56;40.17;0;0;405.73
304;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;11445;Profesor Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
305;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;11060;Profesor Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
306;Profesor Agregado 1 Tiempo Parcial;3.Otros Regimenes Especiales;11760;Personal Academico Agregado;1630.08;19560.96;135.84;40.17;0;0;176.01
307;Miembro Profesor Principal De La Comision De Evaluacion Interna;3.Otros Regimenes Especiales;2;Autoridades Academicas Nivel 1;3996.04;47952.48;333;40.17;0;0;373.17
308;Auxiliar De Servicios;2.Codigo Del Trabajo;37771;Nivel 1;561;6732;46.75;40.17;0;0;86.92
309;Profesor Principal 2 Tiempo Completo;3.Otros Regimenes Especiales;12085;Profesor Principal;4829.56;57954.72;402.46;40.17;0;0;442.63
310;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11685;Personal Academico Principal;3955.72;47468.64;329.64;40.17;0;0;369.81
311;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;14690;Profesor Agregado;3622.48;43469.76;301.87;40.17;0;0;342.04
312;Secretaria;1.Servicio Civil Publico (Losep);15560;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
313;Responsable Administrativo;1.Servicio Civil Publico (Losep);15591;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
314;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12950;Profesor Principal;4346.97;52163.64;362.25;40.17;0;0;402.42
315;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11795;Profesor Principal;4528.09;54337.08;377.34;40.17;0;0;417.51
316;Profesor Principal 1 Tiempo Parcial;3.Otros Regimenes Especiales;14700;Personal Academico Principal;2236.68;26840.16;186.39;40.17;0;0;226.56
317;Especialista De Laboratorio De Ensayos 1;1.Servicio Civil Publico (Losep);15629;Uep Nivel Profesional A3;1194.43;14333.16;99.54;40.17;0;0;139.71
318;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12410;Personal Academico Principal;3078.28;36939.36;256.52;40.17;0;0;296.69
319;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;15673;Personal Academico Agregado;3463.99;41567.88;288.67;40.17;0;0;328.84
320;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11325;Personal Academico Principal;4097.82;49173.84;341.49;40.17;0;0;381.66
321;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;11425;Personal Academico Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
322;Asistente De Planificacion .;1.Servicio Civil Publico (Losep);15869;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
323;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;13335;Profesor Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
324;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;11265;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
325;Jardinero;2.Codigo Del Trabajo;20476;Nivel 1;561;6732;46.75;40.17;0;0;86.92
326;Profesor Titular Principal De Escalafon Previo Tiempo Parcial;3.Otros Regimenes Especiales;11140;Personal Academico Principal;2052.94;24635.28;171.08;40.17;0;0;211.25
327;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12060;Profesor Principal;4346.97;52163.64;362.25;40.17;0;0;402.42
