Numeración;Puesto Institucional;Régimen laboral al que pertenece;Número de partida presupuestaria;Grado jerárquico o escala al que pertenece el puesto;Remuneración mensual unificada;Remuneración unificada (anual);Décimo Tercera Remuneración;Décima Cuarta Remuneración;Horas suplementarias y extraordinarias;Encargos y subrogaciones;Total ingresos adicionales
122;ANALISTA DE CONTROL DE BIENES;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
123;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
124;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
125;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
126;TECNICO DOCENTE;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);901.00;10,812.00;75.08;40.17;0.00;0.00;115.25
127;PROFESOR AUXILIAR 2 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AUXILIAR;2,562.72;30,752.64;213.56;40.17;0.00;0.00;253.73
128;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AGREGADO;2,840.47;34,085.64;236.71;40.17;0.00;0.00;276.87
129;ANALISTA DE DESARROLLO FISICO;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,412.00;16,944.00;117.67;40.17;0.00;0.00;157.83
130;ANALISTA ADMINISTRATIVO DE GESTION ACADEMICA;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,442.93;17,315.16;120.24;40.17;0.00;0.00;160.41
131;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AGREGADO;2,840.47;34,085.64;236.71;40.17;0.00;0.00;276.87
132;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
133;PROFESOR OCASIONAL 1 TIEMPO PARCIAL;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;419.00;5,028.00;34.92;40.17;0.00;0.00;75.08
134;AUXILIAR DE SERVICIOS .;2.CODIGO DEL TRABAJO;202617000000000010000000100051110000300000000;NIVEL 1;561.00;6,732.00;46.75;40.17;0.00;0.00;86.92
135;PROFESOR OCASIONAL 1 MEDIO TIEMPO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;838.00;10,056.00;69.83;40.17;0.00;0.00;110.00
136;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
137;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
138;ASISTENTE DE TALENTO HUMANO;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;817.00;9,804.00;68.08;40.17;0.00;0.00;108.25
139;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
140;TECNICO DOCENTE;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);1,086.00;13,032.00;90.50;40.17;0.00;0.00;130.67
141;TECNICO DE INVESTIGACION;3.OTROS REGIMENES ESPECIALES;202617000000000830000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
142;ANALISTA DE APOYO A LA GESTION ACADEMICA;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
143;TECNICO DE INVESTIGACION;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);1,086.00;13,032.00;90.50;40.17;0.00;0.00;130.67
144;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
145;ANALISTA DE TALENTO HUMANO;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
146;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
147;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
148;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
149;PROFESOR AUXILIAR 2 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AUXILIAR;2,562.72;30,752.64;213.56;40.17;0.00;0.00;253.73
150;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
151;CARPINTERO;2.CODIGO DEL TRABAJO;202617000000000010000000100051110000300000000;NIVEL 1;1,042.68;12,512.16;86.89;40.17;0.00;0.00;127.06
152;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
153;ANALISTA DE APOYO A LA GESTION ACADEMICA;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
154;TRABAJADOR AGRICOLA;2.CODIGO DEL TRABAJO;202617000000000010000000100051110000300000000;NIVEL 1;550.00;6,600.00;45.83;40.17;0.00;0.00;86.00
155;ODONTOLOGO;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
156;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);817.00;9,804.00;68.08;40.17;0.00;0.00;108.25
157;ASISTENTE DE TALENTO HUMANO;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;817.00;9,804.00;68.08;40.17;0.00;0.00;108.25
158;PROFESOR AUXILIAR 2 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AUXILIAR;2,562.72;30,752.64;213.56;40.17;0.00;0.00;253.73
159;ASISTENTE FINANCIERO;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;SERVIDOR PUBLICO 1;817.00;9,804.00;68.08;40.17;0.00;0.00;108.25
160;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
161;ANALISTA DE PROVISION DE SERVICIOS;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
162;RECAUDADOR;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;817.00;9,804.00;68.08;40.17;0.00;0.00;108.25
163;ANALISTA DE APOYO A LA GESTION ACADEMICA;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,246.01;14,952.12;103.83;40.17;0.00;0.00;144.00
164;DIRECTOR DE TECNOLOGIAS DE LA INFORMACION Y COMUNICACIONES;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL DIRECTIVO B1;2,597.00;31,164.00;216.42;40.17;0.00;0.00;256.58
165;ANALISTA DE APOYO A LA GESTION ACADEMICA;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
166;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
167;DIRECTOR/A DE POSTGRADOS;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;AUTORIDADES ACADEMICAS NIVEL 2;3,531.02;42,372.24;294.25;40.17;0.00;0.00;334.42
168;TECNICO DOCENTE;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);1,086.00;13,032.00;90.50;40.17;0.00;0.00;130.67
169;TECNICO DOCENTE 4;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);1,086.00;13,032.00;90.50;40.17;0.00;0.00;130.67
170;PROFESOR AUXILIAR 2 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AUXILIAR;2,562.72;30,752.64;213.56;40.17;0.00;0.00;253.73
171;AUXILIAR DE SERVICIOS;2.CODIGO DEL TRABAJO;202617000000000010000000100051110000300000000;NIVEL 1;561.00;6,732.00;46.75;40.17;0.00;0.00;86.92
172;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
173;TECNICO DE VINCULACION CON LA SOCIEDAD;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
174;PROFESOR OCASIONAL 1 MEDIO TIEMPO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;838.00;10,056.00;69.83;40.17;0.00;0.00;110.00
175;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
176;DIRECTOR/A DE CARRERA.;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;AUTORIDADES ACADEMICAS NIVEL 1;2,783.00;33,396.00;231.92;40.17;0.00;0.00;272.08
177;PROFESOR AUXILIAR 2 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AUXILIAR;2,727.12;32,725.44;227.26;40.17;0.00;0.00;267.43
178;PROFESOR OCASIONAL 1 MEDIO TIEMPO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;838.00;10,056.00;69.83;40.17;0.00;0.00;110.00
179;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
180;PROFESOR OCASIONAL 1 MEDIO TIEMPO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;838.00;10,056.00;69.83;40.17;0.00;0.00;110.00
181;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AGREGADO;2,840.47;34,085.64;236.71;40.17;0.00;0.00;276.87
182;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AGREGADO;3,070.66;36,847.92;255.89;40.17;0.00;0.00;296.06
183;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
184;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
185;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
186;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
187;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
188;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
189;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
190;PROFESOR OCASIONAL 1 TIEMPO PARCIAL;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;419.00;5,028.00;34.92;40.17;0.00;0.00;75.08
191;DIRECTOR/A DE CARRERA.;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;AUTORIDADES ACADEMICAS NIVEL 1;2,783.00;33,396.00;231.92;40.17;0.00;0.00;272.08
192;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
193;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
194;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
195;AUXILIAR DE SERVICIOS;2.CODIGO DEL TRABAJO;202617000000000010000000100051110000300000000;NIVEL 1;530.00;6,360.00;44.17;40.17;0.00;0.00;84.33
196;ANALISTA ADMINISTRATIVO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,412.00;16,944.00;117.67;40.17;0.00;1368.00;1,525.83
197;PARVULARIA /O;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,452.09;17,425.08;121.01;40.17;0.00;0.00;161.17
198;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
199;AUXILIAR DE SERVICIOS;2.CODIGO DEL TRABAJO;202617000000000010000000100051110000300000000;NIVEL 1;550.00;6,600.00;45.83;40.17;0.00;0.00;86.00
200;AUXILIAR DE SERVICIOS;2.CODIGO DEL TRABAJO;202617000000000010000000100051110000300000000;NIVEL 1;550.00;6,600.00;45.83;40.17;0.00;0.00;86.00
201;AUXILIAR DE SERVICIOS;2.CODIGO DEL TRABAJO;202617000000000010000000100051110000300000000;NIVEL 1;470.00;5,640.00;39.17;40.17;0.00;0.00;79.33
202;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AGREGADO;2,840.47;34,085.64;236.71;40.17;0.00;0.00;276.87
203;ANALISTA DE PROYECTOS DE INVESTIGACION;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
204;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
205;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
206;AUXILIAR DE SERVICIOS;2.CODIGO DEL TRABAJO;202617000000000010000000100051110000300000000;NIVEL 1;550.00;6,600.00;45.83;40.17;0.00;0.00;86.00
207;TECNICO DE LABORATORIO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
208;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
209;PROFESOR AUXILIAR 2 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AUXILIAR;2,562.72;30,752.64;213.56;40.17;0.00;0.00;253.73
210;ANALISTA DE CONTRATACION PUBLICA;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,412.00;16,944.00;117.67;40.17;0.00;0.00;157.83
211;ANALISTA FINANCIERO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
212;ANALISTA DE PLANIFICACION Y PROYECTOS;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,497.49;17,969.88;124.79;40.17;0.00;0.00;164.96
213;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
214;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
215;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;2,034.00;24,408.00;169.50;40.17;0.00;0.00;209.67
216;COORDINADOR/A DE DOCENCIA;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;AUTORIDADES ACADEMICAS NIVEL 2;4,174.00;50,088.00;347.83;40.17;0.00;0.00;388.00
217;TECNICO DOCENTE;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);817.00;9,804.00;68.08;40.17;0.00;0.00;108.25
218;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
219;ANALISTA DE TRANSPORTE;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;SERVIDOR PUBLICO 5;1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
220;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
221;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
222;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
223;PROFESOR AUXILIAR 2 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AUXILIAR;2,727.12;32,725.44;227.26;40.17;0.00;0.00;267.43
224;TECNICO DOCENTE 4;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);1,086.00;13,032.00;90.50;40.17;0.00;0.00;130.67
225;PROFESOR AGREGADO 1 MEDIO TIEMPO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AGREGADO;1,420.24;17,042.88;118.35;40.17;0.00;0.00;158.52
226;ANALISTA DE CONTRATACION PUBLICA;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,412.00;16,944.00;117.67;40.17;0.00;0.00;157.83
227;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
228;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
229;AUXILIAR DE SERVICIOS .;2.CODIGO DEL TRABAJO;202617000000000010000000100051110000300000000;NIVEL 1;561.00;6,732.00;46.75;40.17;0.00;0.00;86.92
230;TECNICO DOCENTE;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);817.00;9,804.00;68.08;40.17;0.00;0.00;108.25
231;ANALISTA DE ASEGURAMIENTO DE LA CALIDAD 1;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,412.00;16,944.00;117.67;40.17;0.00;0.00;157.83
232;AUXILIAR DE SERVICIOS .;2.CODIGO DEL TRABAJO;202617000000000010000000100051110000300000000;NIVEL 1;1,118.20;13,418.40;93.18;40.17;0.00;0.00;133.35
233;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
234;ANALISTA DE APOYO A LA GESTION ACADEMICA;1.SERVICIO CIVIL PUBLICO (LOSEP);202617000000000010000000100051110000300000000;UEP NIVEL PROFESIONAL B3;1,212.00;14,544.00;101.00;40.17;0.00;0.00;141.17
235;PROFESOR AUXILIAR 2 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AUXILIAR;2,727.12;32,725.44;227.26;40.17;0.00;0.00;267.43
236;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
237;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AGREGADO;2,840.47;34,085.64;236.71;40.17;0.00;0.00;276.87
238;PROFESOR OCASIONAL 1 MEDIO TIEMPO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;838.00;10,056.00;69.83;40.17;0.00;0.00;110.00
239;PROFESOR OCASIONAL 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;1,676.00;20,112.00;139.67;40.17;0.00;0.00;179.83
240;PROFESOR AUXILIAR 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL ACADEMICO AUXILIAR;2,284.97;27,419.64;190.41;40.17;0.00;0.00;230.58
241;TECNICO DOCENTE 4;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PERSONAL DE APOYO (UNIVERSIDADES);1,086.00;13,032.00;90.50;40.17;0.00;0.00;130.67
242;PROFESOR OCASIONAL 1 MEDIO TIEMPO;3.OTROS REGIMENES ESPECIALES;202617000000000820000000100051110000300000000;PROFESOR UNIVERSITARIO;838.00;10,056.00;69.83;40.17;0.00;0.00;110.00
243;CONSERJE;2.CODIGO DEL TRABAJO;202617000000000010000000100051110000300000000;NIVEL 1;1,053.62;12,643.44;87.80;40.17;0.00;0.00;127.97
244;AUXILIAR DE SERVICIOS .;2.CODIGO DEL TRABAJO;202617000000000010000000100051110000300000000;NIVEL 1;561.00;6,732.00;46.75;40.17;0.00;0.00;86.92
